"id","ing"
49261,"rice"
49261,"mint"
49261,"thai_pepper"
49262,"onion"
49262,"tabasco_pepper"
49262,"fish"
49262,"squid"
49262,"lime_juice"
49262,"garlic"
49262,"basil"
49262,"tamarind"
49262,"mint"
49262,"cayenne"
49263,"shallot"
49263,"pork"
49263,"lime_juice"
49263,"fish"
49264,"onion"
49264,"beef"
49264,"fish"
49264,"black_pepper"
49264,"star_anise"
49264,"ginger"
49264,"cinnamon"
49265,"cilantro"
49265,"beef"
49265,"onion"
49265,"fish"
49265,"black_pepper"
49265,"ginger"
49265,"scallion"
49265,"bean"
49265,"bone_oil"
49265,"basil"
49265,"rice"
49265,"star_anise"
49265,"thai_pepper"
49265,"lime"
49266,"vinegar"
49266,"papaya"
49266,"beef"
49266,"soy_sauce"
49266,"garlic"
49266,"pork_liver"
49266,"basil"
49266,"wine"
49267,"pork"
49267,"mushroom"
49267,"onion"
49267,"starch"
49267,"fish"
49267,"black_pepper"
49267,"scallion"
49267,"bean"
49267,"carrot"
49267,"garlic"
49267,"chicken"
49267,"rice"
49267,"egg"
49268,"vinegar"
49268,"pepper"
49268,"wheat"
49268,"onion"
49268,"raisin"
49268,"cucumber"
49268,"bell_pepper"
49268,"chicken"
49268,"cheddar_cheese"
49268,"egg"
49268,"pea"
49268,"pork_sausage"
49269,"vinegar"
49269,"garlic"
49269,"vegetable_oil"
49269,"soy_sauce"
49269,"black_pepper"
49269,"chicken"
49270,"olive_oil"
49270,"pepper"
49270,"wheat"
49270,"beef"
49270,"garlic"
49270,"tabasco_pepper"
49271,"pork"
49271,"green_bell_pepper"
49271,"carrot"
49271,"onion"
49271,"beef"
49272,"vinegar"
49272,"pork"
49272,"wheat"
49272,"beef"
49272,"black_pepper"
49272,"cider"
49272,"carrot"
49272,"garlic"
49272,"cabbage"
49272,"rice"
49272,"chicken"
49273,"cane_molasses"
49273,"vinegar"
49273,"pork"
49273,"lemon_juice"
49273,"onion"
49273,"soy_sauce"
49273,"black_pepper"
49273,"ginger"
49273,"honey"
49273,"vegetable_oil"
49273,"tamarind"
49273,"star_anise"
49274,"butter"
49274,"coconut"
49274,"lemon"
49274,"vanilla"
49274,"mozzarella_cheese"
49274,"wheat"
49274,"egg"
49274,"milk"
49274,"cassava"
49275,"pork"
49275,"rice"
49275,"soy_sauce"
49275,"black_pepper"
49275,"scallion"
49275,"carrot"
49275,"cabbage"
49275,"shrimp"
49275,"chicken"
49276,"chicken_broth"
49276,"rice"
49276,"sesame_oil"
49276,"mushroom"
49276,"sake"
49276,"soy_sauce"
49276,"cayenne"
49276,"ginger"
49276,"scallion"
49276,"bean"
49276,"garlic"
49276,"chicken"
49276,"shrimp"
49276,"pea"
49276,"pork_sausage"
49277,"bean"
49277,"garlic"
49277,"onion"
49277,"beef"
49277,"black_pepper"
49277,"peanut_butter"
49278,"vinegar"
49278,"garlic"
49278,"soy_sauce"
49278,"black_pepper"
49278,"chicken"
49278,"ginger"
49278,"bay"
49279,"egg"
49279,"wheat"
49279,"milk"
49279,"cheese"
49280,"tomato"
49280,"pepper"
49280,"garlic"
49280,"onion"
49280,"beef"
49280,"potato"
49280,"vegetable_oil"
49281,"vinegar"
49281,"pork"
49281,"wheat"
49281,"meat"
49281,"chicken_broth"
49281,"cider"
49281,"coconut"
49281,"bay"
49281,"garlic"
49281,"vegetable_oil"
49281,"soy_sauce"
49282,"lemon"
49282,"onion"
49282,"soy_sauce"
49282,"carrot"
49282,"garlic"
49282,"vegetable_oil"
49282,"chicken"
49282,"rice"
49282,"cabbage"
49283,"lemon_juice"
49283,"wheat"
49283,"cinnamon"
49283,"vegetable_oil"
49283,"raisin"
49283,"egg"
49283,"mango"
49284,"butter"
49284,"egg"
49284,"wheat"
49284,"milk"
49285,"vegetable_oil"
49285,"wheat"
49285,"yeast"
49286,"butter"
49286,"mustard"
49286,"onion"
49286,"starch"
49286,"parsley"
49286,"cucumber"
49286,"chive"
49286,"vegetable_oil"
49286,"egg"
49286,"cream"
49287,"coriander"
49287,"cane_molasses"
49287,"pork"
49287,"onion"
49287,"soy_sauce"
49287,"black_pepper"
49287,"cumin"
49287,"ginger"
49287,"vegetable_oil"
49287,"lime"
49288,"tomato"
49288,"radish"
49288,"fish"
49288,"cayenne"
49288,"tamarind"
49289,"honey"
49289,"vinegar"
49289,"garlic"
49289,"soy_sauce"
49289,"black_pepper"
49289,"chicken"
49289,"bay"
49290,"coconut"
49290,"wheat"
49290,"mustard"
49290,"corn"
49290,"cucumber"
49290,"violet"
49290,"milk"
49290,"cream"
49290,"butter"
49290,"onion"
49290,"vanilla"
49290,"parsley"
49290,"yam"
49290,"chive"
49290,"vegetable_oil"
49290,"egg"
49291,"vinegar"
49291,"garlic"
49291,"onion"
49291,"soy_sauce"
49291,"cayenne"
49291,"chicken"
49291,"bay"
49292,"vinegar"
49292,"pork"
49292,"garlic"
49292,"oregano"
49292,"pepper"
49292,"ginger"
49293,"tomato"
49293,"pepper"
49293,"beef"
49293,"onion"
49293,"potato"
49293,"fish"
49293,"garlic"
49293,"vegetable_oil"
49294,"butter"
49294,"bread"
49294,"wheat"
49294,"milk"
49294,"yeast"
49295,"vegetable_oil"
49295,"pork"
49295,"rice"
49295,"black_pepper"
49295,"garlic"
49296,"tomato"
49296,"onion"
49296,"beef"
49296,"bean"
49296,"garlic"
49296,"vegetable_oil"
49296,"tamarind"
49296,"rice"
49296,"broccoli"
49297,"vinegar"
49297,"roasted_pork"
49297,"soy_sauce"
49297,"black_pepper"
49297,"bay"
49297,"garlic"
49297,"vegetable_oil"
49297,"chicken"
49298,"butter"
49298,"wheat"
49298,"vanilla"
49298,"egg"
49299,"pork"
49299,"onion"
49299,"soy_sauce"
49299,"black_pepper"
49299,"scallion"
49299,"carrot"
49299,"garlic"
49299,"vegetable_oil"
49299,"cabbage"
49300,"lemon"
49300,"vanilla"
49300,"avocado"
49300,"milk"
49300,"cream"
49301,"pork"
49301,"rice"
49301,"onion"
49301,"soy_sauce"
49301,"black_pepper"
49301,"scallion"
49301,"carrot"
49301,"vegetable_oil"
49301,"shrimp"
49301,"egg"
49302,"butter"
49302,"wheat"
49302,"yeast"
49302,"egg"
49302,"milk"
49302,"bread"
49303,"vinegar"
